Country Name,"Country Code","Series Name","Series Code","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Norway,"NOR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.46036778693729","1.26253249164501","2.56692335900252","2.25241329996429","2.36596736596733","3.08550609131279","3.00419703998233","1.28672528415184","2.48782553461781","0.454498502220863","1.53213367609249","2.3293498075755","0.712589073634201","3.75393081761005","2.19738586853568","2.41890639481003","1.2849515880916","0.696864111498263","2.12048620353112","2.04170286707211","2.17113665389527","3.55000000000007","1.87510059552545","2.76483134528797","2.16773003305411","1.28658490707996","3.48388055266669","5.76412317852272","5.51784987104659","3.14530134431081","#N/A"
Austria,"AUT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.24336631500898","1.86097115760436","1.30597857227691","0.922467196680849","0.56899376588553","2.3448628535728","2.65000077279529","1.81035787764128","1.35555370896445","2.06120618032869","2.29913785639285","1.44154851119016","2.16855528800756","3.21595033239879","0.506308827696504","1.81353438995061","3.2865791487538","2.48567562177014","2.00015616900597","1.60581182954473","0.896563335260319","0.891591752655362","2.08126911385586","1.99837981429548","1.53089564152643","1.38191063351853","2.7666666666667","8.54686993188457","7.81413417002831","2.93791574279375","#N/A"
Belgium,"BEL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.46796699090271","2.07702107350675","1.62816049512954","0.94925028835061","1.12084823417847","2.544517761909","2.46925823086082","1.6452143617536","1.58896399970371","2.09728311239315","2.78143263670029","1.79120770070453","1.82305630026809","4.48944420508404","-0.0531456741254176","2.18929920422458","3.5320821072274","2.83966343445899","1.11309594027539","0.340002833356921","0.561429152790157","1.97385264653162","2.12597086002616","2.05316499865177","1.43681956996438","0.740791812220343","2.44024851144084","9.597511728725","4.04901077613941","3.14349136500041","#N/A"
Canada,"CAN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.14876033057849","1.57053112507137","1.6212163808453","0.995942456658019","1.73484295105918","2.71943995691976","2.52512013979905","2.25839440940855","2.75856321360112","1.85725871857256","2.21355203439767","2.00202539534161","2.13838399266837","2.37027067444298","0.299466803009299","1.77687154092627","2.91213508872351","1.51567823124516","0.938291897815316","1.90663590717861","1.12524136094277","1.42875954701085","1.59688412852976","2.26822567248103","1.94926902411592","0.716999632307827","3.39519318527527","6.80280115341612","3.87900159788425","2.38158383281173","#N/A"
Chile,"CHL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.23263034116114","7.35911781788767","6.13386464357927","5.11024954517559","3.33687917526023","3.84327295706565","3.56910053001466","2.48939816650705","2.8101787574361","1.05473871403516","3.05257621387849","3.39201733699405","4.40779938398044","8.71626873039607","0.353045178360936","1.4107110795432","3.34121694259302","3.00744840213047","1.7895555398459","4.71867527854671","4.34877353217044","3.78619355893118","2.18271846868519","2.43488981353057","2.55754475703326","3.04549084804326","4.52456838259143","11.6438667110559","7.58168251407962","4.29763891572524","#N/A"
Colombia,"COL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","20.8917930194849","20.7975755127401","18.4700217119089","18.6769799276671","10.873687085747","9.22534818585365","7.96556090304834","6.35150728778872","7.1297886294186","5.90402005546502","5.05101962689695","4.29342363628926","5.54438485815155","6.9968849555451","4.20251661216481","2.27200227892008","3.4150334477625","3.16930188840055","2.01699224310383","2.89883787761737","4.98983115849529","7.51346024627674","4.3143132569501","3.24056932930569","3.52301932741446","2.52663500084706","3.49505757399448","10.1772313546166","11.7359044948689","6.60908593728228","#N/A"
Costa Rica,"CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","23.1864981102567","17.5114524814591","13.2480440791191","11.6592997742233","10.0452817292494","10.9615496593622","11.2556157091171","9.16752048509118","9.44758091616983","12.3148150178852","13.7982949108987","11.4705968149052","9.35724456417157","13.4244635507283","7.84270167700653","5.66275708420021","4.87799830970702","4.49545314354605","5.23133614174428","4.51920098516953","0.801982005099623","-0.0174788505908217","1.62590692991731","2.2211146152658","2.09604635327807","0.724911478131375","1.72647755109241","8.27477490232654","0.525193508693455","-0.412853001047069","#N/A"
Czechia,"CZE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.99052361478448","8.75877472878111","8.59615666715564","10.6983655274888","2.13544844417329","3.77538829151729","4.66267556988257","1.90298097019026","0.118739205526814","2.76010781671153","1.85709789109228","2.53399258343633","2.8531243721117","6.3586638015237","1.01937735329229","1.47272727272728","1.9172191363555","3.28762306610411","1.4382978723404","0.343988589646793","0.309364548494975","0.683504209385702","2.4505339846014","2.14949494949492","2.84787595918041","3.1612952849781","3.83984491500146","15.100165146837","10.6612601372427","2.43531202435314","#N/A"
Denmark,"DNK","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.08360842382854","2.12629802275577","2.1821667790712","1.84565122007883","2.49779544404529","2.90328203236461","2.33787000255262","2.42443661219694","2.07507820646506","1.15435693124934","1.81781458291254","1.92422138464584","1.69326586220324","3.41626794258374","1.30470991024335","2.31092436974786","2.7586822605125","2.3979148566464","0.789071780078062","0.56402054044954","0.452034153691574","0.250000000000031","1.14713216957601","0.813609467455631","0.75813157251162","0.420711974110024","1.85304543989689","7.69656699889259","3.30517811237605","1.37220049768925","#N/A"
Estonia,"EST","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","28.7766137208513","23.0503433495169","10.5818789322146","8.20833333333297","3.29611089718909","4.01848952508763","5.74827981651373","3.57191270164026","1.33499116549955","3.04811107523416","4.07971423199848","4.43762042389213","6.60132603055637","10.3623580313682","-0.0784083112809768","2.97204512015693","4.9819013145361","3.93339987296985","2.78056658954987","-0.106175146521709","-0.49232600654737","0.148684907627372","3.41723549488054","3.43632688420446","2.27725931243522","-0.444531097679829","4.65316673847472","19.3982634080616","9.15922507983982","3.5194118998392","#N/A"
