Country Name,Year,"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),Gross capital formation (% of GDP),Population growth (annual %),Inflation (Annual %),Wealth Inequality (Top 10%),Wealth Inequality (Bottom 50%),Year_Raw,General Government Debt (% of GDP)
Belgium,2000,37.4753122979087,36.4714779710626,3.71670510672588,23.7829613022103,0.242517956221334,2.544517761909,0.5264,0.0803,2000,109.58904
Belgium,2001,37.2564694834172,42.512240460582,1.09960362419645,22.6338254993949,0.343951157623668,2.46925823086082,0.5262,0.0803,2001,108.21685
Belgium,2002,7.01242443993657,3.45219479750912,1.70689430349601,20.7474019774138,0.448268894821562,1.6452143617536,0.5256000000000001,0.0804,2002,105.43668
Belgium,2003,10.8648744877518,12.2817329434308,1.03795518162204,20.9647077064668,0.418641508069053,1.58896399970371,0.5255000000000001,0.0804,2003,101.65931
Belgium,2004,12.0521106747569,9.41114900942278,3.57120671942319,22.6670601715452,0.432788248129175,2.09728311239315,0.5261,0.0803,2004,97.169665
Belgium,2005,8.72717720186463,8.43585987028476,2.32173792911834,23.6810632000764,0.550055708089009,2.78143263670029,0.526,0.0803,2005,95.14187
Belgium,2006,14.4078713936675,12.2791987723086,2.55234087322462,23.9705491132595,0.659558214980699,1.79120770070453,0.5273,0.0801,2006,91.494413
Belgium,2007,20.5026740062328,17.7222560450955,3.67692462515802,24.6032741505197,0.734330830765919,1.82305630026809,0.5286000000000001,0.0799,2007,87.324624
Belgium,2008,36.8029204549975,43.1555707283894,0.446905130727231,25.9367703303917,0.789976845480149,4.48944420508404,0.5268,0.0802,2008,93.159779
Belgium,2009,15.948905674901,6.87390904168329,-1.90644105515335,22.0264057475968,0.804599572619861,-0.0531456741254176,0.5254,0.0804,2009,99.853049
Belgium,2010,26.0596407490286,13.8772681684325,2.71031150254662,22.3942744569467,0.913639391631709,2.18929920422458,0.5264,0.0803,2010,100.24502
Belgium,2011,31.0366884311298,24.4891457051935,1.93115502411325,24.4795580355563,1.3010029017038,3.5320821072274,0.5224,0.0791,2011,102.73534
Belgium,2012,2.36956900950954,8.32532392138687,0.215803612089744,23.5882360674433,0.620163579337378,2.83966343445899,0.5103,0.0823,2012,104.33474
Belgium,2013,-5.65561784857252,-2.36008708619108,0.305494549070232,22.7089453730117,0.471340143966627,1.11309594027539,0.5047,0.0835,2013,105.02132
Belgium,2014,-2.82643623555084,-0.0777398081454568,1.76554038149924,23.2582959776352,0.44392928847521,0.340002833356921,0.5084000000000001,0.0813,2014,106.52412
Belgium,2015,-4.23261410354123,1.58989584104312,1.47416433731927,23.3223676294346,0.579446241677791,0.561429152790157,0.5162,0.0792,2015,105.52513
Belgium,2016,12.1319420227113,7.28594241414879,1.19350273007754,24.1815766017974,0.506300002451376,1.97385264653162,0.5178,0.0771,2016,105.40368
Belgium,2017,-7.4442379017663,-1.05810784132874,1.47446761556785,24.3318331321638,0.385228018372369,2.12597086002616,0.5208,0.0747,2017,102.3996
Belgium,2018,-7.66649538713467,-6.63451630982043,1.87796847383565,25.5515767637203,0.455184695275022,2.05316499865177,0.5219,0.0746,2018,99.977366
Belgium,2019,-1.97252997818915,-3.35575185995981,2.4428900448156,24.6756822316808,0.540461327098122,1.43681956996438,0.5227,0.0745,2019,97.461028
Belgium,2020,-5.69020542304612,-3.83930510608584,-4.7929839083518,24.068567845367,0.430996815099722,0.740791812220343,0.5221,0.0746,2020,111.09844
Belgium,2021,5.6774240968721,10.4286546352298,6.25445686466593,24.4470278661753,0.411601996532257,2.44024851144084,0.5227,0.0745,2021,108.37017
Belgium,2022,2.22243107053374,5.79523119469757,3.9562379757933,27.2864808356038,0.808165350001861,9.597511728725,0.5223,0.0745,2022,102.55508
Brazil,1995,0.631585790960148,0.179896014548023,4.2237936336472,17.2923463458623,1.53901255207011,66.0070335542481,0.7147,0.021,,
Brazil,1996,1.47596541133615,0.104065438896789,2.20886405051482,17.2669463783506,1.51410759163045,15.7576656002606,0.7151000000000001,0.0209,,
Brazil,1997,2.1504523942889,0.126308406881485,3.39484598531597,17.7639856150889,1.48650426533337,6.92671251629154,0.7150000000000001,0.0209,,
Brazil,1998,3.34088713373843,0.330436103719175,0.338097901952338,18.1647519173076,1.48772098102752,3.19507629280051,0.7149,0.021,,
Brazil,1999,4.73376982673849,0.24975865811098,0.467937566679467,17.3895597433765,1.45652767159292,4.85844749902666,0.7149,0.0209,,
Brazil,2000,5.0339171410898,0.380970768510531,4.38794944364869,18.90311926897,1.37521128317928,7.04414105947265,0.7150000000000001,0.0209,,
Brazil,2001,4.14759326073982,-0.265917202431588,1.3898964044581,18.7418602932515,1.30335503159977,6.84035902487523,0.7148,0.021,2001,67.330659
Brazil,2002,3.25358063263725,0.486176342253777,3.05346185683619,17.4490794845036,1.24142062598122,8.45016437708331,0.7176,0.0203,2002,76.095054
Brazil,2003,1.81340059419325,0.0409844461372051,1.14082899877101,16.8566883977988,1.18021395482771,14.7149197228147,0.7160000000000001,0.0207,2003,71.51364
Brazil,2004,2.71353208011572,1.46759909025029,5.75996463685998,17.9125683419391,1.12991417032023,6.59718509985963,0.7138,0.0212,2004,68.025064
Brazil,2005,1.73389357182998,0.326410997680031,3.20213206216255,17.2048834481574,1.09590612526605,6.86953720898964,0.7205,0.0195,2005,66.968516
Brazil,2006,1.753125434984,2.60000669493583,3.96198870899485,17.8164738802739,1.05833842529955,4.18356812896909,0.7198,0.0197,2006,64.598819
Brazil,2007,3.19082655934052,1.22117795482347,6.06987060733128,19.8193259823578,1.01236820635667,3.64127299102652,0.7158,0.0207,2007,63.024659
Brazil,2008,2.99060892561747,1.53994925303121,5.09419544811998,21.6193828522601,0.957984635895359,5.67859390284168,0.7142000000000001,0.0211,2008,61.420078
Brazil,2009,1.88848240446291,-0.273058441443156,-0.12581200299141,18.7961350295102,0.895632239477021,4.88803479876798,0.7131000000000001,0.0214,2009,64.701584
Brazil,2010,3.73001226987179,1.21163296181241,7.52822581812151,21.801321557926,0.84088322514573,5.03872690108074,0.7157,0.0207,2010,62.433202
Brazil,2011,3.91517954138648,0.61414966468268,3.97442307944702,21.826271117187,0.81381388423754,6.6364496221309,0.7184,0.0201,2011,60.63371
Brazil,2012,3.75496210868766,0.0845059525005484,1.92117598509462,21.4172253693275,0.811598483382088,5.40349914036997,0.7145,0.0211,2012,61.614255
Brazil,2013,3.04150922966082,0.632618133978494,3.0048226702888,21.6937669560679,0.810511647523289,6.204310666401,0.7108,0.022,2013,59.594682
Brazil,2014,3.57135261310663,0.839026329666322,0.503955740273241,20.5484107558184,0.806314177734439,6.32904015516138,0.7130000000000001,0.0214,2014,61.617149
Brazil,2015,3.59214973121732,0.173896141556891,-3.54576339347278,17.4116258667237,0.791721773592796,9.02990102416136,0.7167,0.0205,2015,71.729677
Brazil,2016,4.13737853830264,0.818262350093809,-3.2759169063211,14.9695469727335,0.761972670496742,8.73914352329393,0.7140000000000001,0.0212,2016,77.422191
Brazil,2017,3.33826028420938,1.03418275096411,1.32286905390815,14.6255875977741,0.72824666001736,3.44637335032669,0.7130000000000001,0.0214,2017,82.744953
Brazil,2018,4.07858861807831,0.10561500408169,1.78366676137003,15.0950416297894,0.683439571425594,3.66485028376728,0.7107,0.022,2018,84.777046
Brazil,2019,3.69267330426814,1.21815772946045,1.22077782271943,15.5167908016709,0.651994346081362,3.73297621216893,0.7078,0.0228,2019,87.118481
Brazil,2020,2.59263784624068,-0.234891699268367,-3.27675879612903,16.1158206044059,0.579350709708032,3.21176803803376,0.7163,0.0206,2020,96.006839
Brazil,2021,2.77979074096507,0.972038115112356,4.7626043797061,19.521885020934,0.425360907216456,8.30165975585673,0.7236,0.0196,2021,88.934272
Brazil,2022,3.86803201499441,1.70880603590923,3.01669435408112,18.0882204442791,0.360180890872169,9.28010608956872,0.7189,0.0202,2022,83.938835
Canada,1995,2.25387303530621,2.61212963158917,2.68232822733793,19.380342728238,1.03476948386834,2.14876033057849,0.5675,0.1502,1995,100.08417
Canada,1996,1.39828193256897,1.94882232327056,1.68896122499937,18.9277232582103,1.04531178311831,1.57053112507137,0.5694,0.1496,1996,100.24388
Canada,1997,2.31796973451973,4.08079697343198,4.28016683621337,21.218002084034,0.993788591465188,1.6212163808453,0.5717,0.1489,1997,95.272492
Canada,1998,3.93993821737615,5.73323245742159,3.89288654344983,21.0452729764529,0.829909353323744,0.995942456658019,0.5730000000000001,0.1485,1998,93.290188
Canada,1999,4.04710363964717,2.93767952131223,5.14100353715349,20.6842428493616,0.812842623716166,1.73484295105918,0.5760000000000001,0.1476,1999,88.965669
Canada,2000,9.1710242867151,6.263691864472,5.1385391803606,20.6144677111521,0.931281553452429,2.71943995691976,0.5826,0.1458,2000,80.436608
Canada,2001,3.84192129292476,4.98413669935384,1.87509810696022,19.6713949333135,1.0861994547665,2.52512013979905,0.5845,0.1451,2001,81.462033
Canada,2002,3.21914767807145,3.84351281783489,2.99925535017809,19.7393454062916,1.08479328329522,2.25839440940855,0.5858,0.1447,2002,79.604069
Canada,2003,0.782967555453216,2.6162252705577,1.80638512302554,20.4666776118118,0.899226809998674,2.75856321360112,0.5872,0.1443,2003,75.911797
Canada,2004,0.14146589604803,4.36577602247469,3.09236384292251,21.3828605310678,0.932186964148048,1.85725871857256,0.5910000000000001,0.1431,2004,71.8894
Canada,2005,2.17816380917594,2.32541269479883,3.21045439063563,22.6320421110981,0.94708626967041,2.21355203439767,0.5928,0.1425,2005,70.64041
Canada,2006,4.87410128955104,3.81669247246355,2.63794375007348,23.5958930196569,1.01355939144957,2.00202539534161,0.5947,0.142,2006,69.919832
Canada,2007,8.20055904886214,4.43493819822445,2.04990463726786,23.9078762217461,0.970654173316653,2.13838399266837,0.5963,0.1414,2007,67.181353
Canada,2008,4.5151371416977,5.71082920457063,0.995406301140747,24.0725027760344,1.083871149194,2.37027067444298,0.5963,0.1411,2008,70.35535
Canada,2009,1.52413118076926,2.74540930097107,-2.91508621550267,21.9594942895654,1.14470768476526,0.299466803009299,0.5943,0.1413,2009,81.804123
Canada,2010,1.83725638740881,2.2469818215615,3.09080634469335,23.4820046985497,1.11135202971694,1.77687154092627,0.5975,0.1404,2010,83.976212
Canada,2011,2.13783310760835,2.79339652325596,3.13719442170364,24.1514534714945,0.97540725097113,2.91213508872351,0.599,0.1399,2011,84.286296
Canada,2012,2.70016900895675,3.40459380103088,1.75566129145483,24.867543598009,1.08374652233653,1.51567823124516,0.599,0.1396,2012,87.150948
Canada,2013,3.62980398357006,2.9494588328472,2.32581354806429,24.907675073032,1.05338098055318,0.938291897815316,0.6007,0.1392,2013,87.60508
Canada,2014,3.55390337011002,3.59849380304115,2.87346677785811,24.8707076104681,1.00142284689661,1.90663590717861,0.601,0.1392,2014,85.540514
Canada,2015,3.85389453706152,5.39115744659581,0.649971001734855,23.8215933948339,0.760300145238936,1.12524136094277,0.6016,0.139,2015,92.028852
Canada,2016,2.23835012140903,4.42448954954959,1.03855092490855,22.7611201594839,1.13153974027004,1.42875954701085,0.599,0.1396,2016,92.396824
Canada,2017,1.53752071953934,4.74076369492591,3.03383491200222,23.5504692286096,1.19543575451553,1.59688412852976,0.6006,0.1393,2017,90.942246
Canada,2018,2.46931207254863,3.63758380902687,2.74296344906655,23.3773111619236,1.43322615679352,2.26822567248103,0.5999,0.1394,2018,90.776119
Canada,2019,2.80676687017653,4.35319353176514,1.90843194590616,23.0424241743147,1.46171259938134,1.94926902411592,0.5995,0.1395,2019,90.210165
Canada,2020,1.75897085668576,2.86462616548379,-5.03823343468899,22.6747176119532,1.08436897113225,0.716999632307827,0.6022000000000001,0.1389,2020,118.06558
Canada,2021,2.97618288160973,5.17851725947531,5.95052802804381,24.3050554969726,0.553902422386893,3.39519318527527,0.6065,0.138,2021,112.61731
Canada,2022,2.31755804932899,4.05712508351208,4.18903628100851,25.3186668256785,1.80390457488184,6.80280115341612,0.5979,0.1398,2022,104.20738
Chile,1995,4.00566641535027,1.0186882463116,9.25542757753573,27.5292622461532,1.46395387384967,8.23263034116114,0.7233,0.0188,1995,17.214625
Chile,1996,6.1267050997206,1.44234296521743,7.1148626270751,29.8812112607094,1.41256567140629,7.35911781788767,0.7235,0.0187,1996,14.584476
Chile,1997,6.14802074641292,1.70593501194616,7.3917392684331,29.8592656479706,1.33747554386278,6.13386464357927,0.7238,0.0187,1997,12.779823
Chile,1998,5.64436806174344,1.80934390769181,4.18088662700669,28.6186862846601,1.29984189219994,5.11024954517559,0.7234,0.0188,1998,12.115297
Chile,1999,11.5919139537542,3.38445153216047,-0.2736313981937,22.5504746913607,1.25802753178631,3.33687917526023,0.7233,0.0188,1999,13.277007
Chile,2000,6.20376708218785,5.08891732819227,4.9716214882971,23.7507555521354,1.19601925947085,3.84327295706565,0.7238,0.0187,2000,13.14564
Chile,2001,5.8676609577396,2.24902255472521,3.15403492459967,24.0912139068772,1.15569441781061,3.56910053001466,0.7229,0.0189,2001,14.348084
Chile,2002,3.62905823074114,0.48837707087261,3.20279913520113,24.1083878093603,1.10379186272101,2.48939816650705,0.7216,0.0192,2002,15.04533
Chile,2003,4.556949756395,2.37863765149633,4.72324526861041,23.3991354342023,1.04651515030085,2.8101787574361,0.7194,0.0198,2003,12.573018
Chile,2004,5.01507138064187,1.96928246774262,6.67425416822923,21.243227279331,1.00938163923532,1.05473871403516,0.7225,0.019,2004,10.314065
Chile,2005,4.89870698303569,1.63327377585824,5.83704571917758,23.2677008692697,0.992481122862039,3.05257621387849,0.7240000000000001,0.0186,2005,7.0396205
Chile,2006,3.0910197191962,1.31762579028533,6.04999082563968,22.1863203852459,0.976434392610197,3.39201733699405,0.7263000000000001,0.018,2006,5.0223977
Chile,2007,6.11348994449279,2.52834380819214,5.16823098528431,22.34802267387,0.978803488234499,4.40779938398044,0.7259,0.0181,2007,3.9012603
Chile,2008,10.4571112913238,4.7042326561562,3.78939280635238,28.8969424712342,0.999137869915681,8.71626873039607,0.7245,0.0185,2008,4.9159891
Chile,2009,7.42256247898025,3.37977957918854,-1.11803723642878,22.920007922655,1.00886800592722,0.353045178360936,0.7241000000000001,0.0186,2009,5.8449264
Chile,2010,6.84144686828522,3.94418393499588,5.85165102224047,24.775467656778,1.00455362363927,1.4107110795432,0.727,0.0178,2010,8.6073275
Chile,2011,10.4897738058645,6.71948573808971,6.22389678509138,26.6462967159419,0.986604121119825,3.34121694259302,0.7325,0.0171,2011,11.12689
Chile,2012,11.9097449981544,7.46559379368073,6.15534001855494,28.7913494665394,0.959562935237505,3.00744840213047,0.7298,0.0173,2012,11.939073
Chile,2013,7.61396398974862,3.3609095254431,3.30850824710085,27.4969587973855,0.95374468290385,1.7895555398459,0.7344,0.0173,2013,12.784064
Chile,2014,9.83500371419039,3.88343183189126,1.79264947139259,25.1580934170755,0.996818460180589,4.71867527854671,0.7289,0.0177,2014,15.019748
Chile,2015,7.32780348711267,6.53788833555535,2.15194249981184,25.5994379460368,1.0215666887643,4.34877353217044,0.7286,0.0178,2015,17.37466
Chile,2016,4.55707488153847,3.15861837724961,1.753038749071,23.7087902931288,1.2094154366484,3.78619355893118,0.7261000000000001,0.0181,2016,21.100505
Chile,2017,1.89647029836548,0.917942001013483,1.35769537343957,22.6366699629063,1.58394825779579,2.18271846868519,0.7255,0.0185,2017,23.651639
Chile,2018,2.68461345207245,0.624151451520635,3.99002947789977,24.203078424347,1.78538584857741,2.43488981353057,0.7234,0.0189,2018,25.798028
Chile,2019,4.87956164130548,3.71743868237938,0.634367533828438,24.9390098912825,1.59911795256016,2.55754475703326,0.7207,0.0195,2019,28.329642
Chile,2020,4.50610139661101,2.51859278430518,-6.14347479224092,21.0582071011998,0.896491953505063,3.04549084804326,0.7161000000000001,0.0206,2020,32.380101
Chile,2021,4.81308998117864,4.6215853123469,11.3149204879049,24.1061176490995,0.441498091207504,4.52456838259143,0.7189,0.0203,2021,36.447857
Chile,2022,6.2318507042491,4.66582130676196,2.15399356192458,25.7984190064455,0.495789591494285,11.6438667110559,0.7191000000000001,0.0201,2022,37.907331
China,1995,4.85635899646063,0.270932628703605,11.0328121562746,39.092189056179,1.08650915088974,16.7912251650916,0.4091,0.1598,1995,21.423797
China,1996,4.62623979720429,0.243401466682177,9.97619992053447,37.7768637845413,1.04814151412165,8.31316028893908,0.43,0.1537,1996,21.220679
China,1997,4.69530688267996,0.389045322592708,9.2876465280865,35.7413524462449,1.02345002419879,2.78646505531881,0.4464,0.149,1997,20.394346
China,1998,4.40097362165008,0.436491271256023,7.92079207933551,34.9859486932226,0.959550406298151,-0.773186011549318,0.4591,0.1453,1998,20.438078
China,1999,3.71556393762674,0.365631639251512,7.7370030581299,34.2336141056633,0.865851392993279,-1.40147268276464,0.4692,0.1424,1999,21.609056
China,2000,3.43984725315719,0.376872846411855,8.58643201808462,33.6326827140045,0.787956592953992,0.347811226864586,0.4775,0.14,2000,22.707831
China,2001,3.47245235578959,0.715552633025224,8.31263887091522,35.523858010134,0.726380637838525,0.719125609120113,0.4844,0.138,2001,24.252332
China,2002,3.56241418263928,0.421798782655239,9.24339326638321,36.0687816828708,0.669999567758626,-0.731970902350243,0.4901,0.1363,2002,25.553138
China,2003,3.43849537731211,0.502171572092667,10.1181928640117,39.4280130265115,0.622860936133583,1.12760348729637,0.4903,0.1363,2003,26.41798
China,2004,3.43299015092913,0.401805038340901,10.1314073631003,41.6343741627493,0.593932815112141,3.82463743108159,0.5061,0.1321,2004,25.999898
China,2005,4.49218509012467,0.592416932233762,11.458238455067,40.178086700104,0.588124989556992,1.7764140766757,0.5229,0.1276,2005,25.910046
China,2006,4.44499743873593,0.857324433478769,12.6746751655235,39.6897003482818,0.558374367373002,1.64943099455859,0.5393,0.1232,2006,25.173645
China,2007,4.33537500236917,0.4759859598775,14.1499854947127,40.2220879226288,0.522271866392275,4.81676767378834,0.5582,0.1182,2007,28.707723
China,2008,3.67520717506325,1.2157288444061,9.67024588602851,41.9607249432501,0.51238693163744,5.92525137041091,0.5691,0.1152,2008,26.715032
China,2009,2.52538984334254,0.845733374735046,9.40269972778044,44.9282638913962,0.497381400884935,-0.728165250932898,0.5820000000000001,0.1118,2009,33.984778
China,2010,3.93541996731512,0.935857767198173,10.5962719761682,46.1023443345586,0.482959688678361,3.17532475269199,0.6276,0.0701,2010,33.343159
China,2011,3.65069190228423,0.631154502779283,9.4613358870736,46.2703012824496,0.546457594880274,5.55389892257493,0.6679,0.0656,2011,33.184085
China,2012,2.78099138181613,0.748972766092931,7.85617427055587,45.8169211701107,0.678345458846803,2.6195243264554,0.6655,0.0661,2012,33.825236
China,2013,2.98598708261986,0.748947440588956,7.77872409446717,45.9224093546636,0.666072977690069,2.62105001748114,0.6657000000000001,0.0661,2013,36.437679
China,2014,2.51155883670463,1.15348889141033,7.46190028229434,45.3115352657107,0.630326389541893,1.9216416278852,0.6674,0.0657,2014,39.307847
China,2015,2.14957284731563,1.54590501792777,6.97878002657477,42.7349872564364,0.581456146657648,1.43702380935654,0.6741,0.0644,2015,40.781626
China,2016,1.52539470315394,1.8891760278129,6.77555562837017,42.1386166189127,0.573050906069647,2.00000182191943,0.6741,0.0644,2016,49.71999
China,2017,1.32468971748482,1.10302784708842,6.8912663621211,42.5497375507577,0.605245013482969,1.59313600071435,0.6782,0.0636,2017,53.903251
China,2018,1.66361992284408,1.01094815237317,6.75671800166833,43.313827489682,0.467672053461959,2.07479039965576,0.6772,0.0638,2018,55.577191
China,2019,1.28549226847992,0.940305142431585,6.06850235053705,42.6695374085222,0.354740890170827,2.89923416358226,0.6765,0.064,2019,59.441472
China,2020,1.68770756292082,1.02505043291814,2.34018843078414,42.5723735094229,0.238040870229883,2.41942189457782,0.6795,0.0634,2020,69.035362
China,2021,1.8903454142588,0.982313479294658,8.57008513166322,42.6822612949312,0.0892522000412526,0.981015135544881,0.6817000000000001,0.063,2021,70.146806
China,2022,1.03841365474349,1.1467645106016,3.1341888719577,42.3554333470499,-0.0130995013525784,1.9735755573905,0.6805,0.0632,2022,75.453183
Colombia,1995,1.04680224097574,0.276951606520789,5.20243759278655,25.7987433287578,1.9096370992151,20.8917930194849,0.7253000000000001,0.0183,,
Colombia,1996,3.20262771722448,0.337512256148623,2.05585471287195,22.1509386589832,1.82129460113512,20.7975755127401,0.7252000000000001,0.0183,1996,23.276291
Colombia,1997,5.21492781259777,0.758878447809364,3.43029367788374,20.9237506240474,1.78958066993845,18.4700217119089,0.7251000000000001,0.0183,1997,25.252401
Colombia,1998,2.87354611202614,0.808581868756427,0.569784088434517,19.7280791808155,1.79149449060697,18.6769799276671,0.7254,0.0183,1998,27.442235
Colombia,1999,1.74959315214541,0.134054039538507,-4.20401524244947,12.8801341708134,1.73833578882204,10.873687085747,0.7252000000000001,0.0183,1999,33.968611
Colombia,2000,2.43950747934181,0.325753475638971,2.92486148176778,14.8956270290748,1.63798274950516,9.22534818585365,0.7254,0.0183,2000,37.972177
Colombia,2001,2.58851936306874,0.0164148122583172,1.67789830787579,16.0322513515548,1.57194688390217,7.96556090304834,0.7253000000000001,0.0183,2001,41.07851
Colombia,2002,2.17844751407948,0.874795678937624,2.50398046659659,17.2515418448331,1.53792282248162,6.35150728778872,0.7255,0.0182,2002,47.526084
Colombia,2003,1.81783931129221,0.990741672442787,3.91827190322513,18.6818190163212,1.5081090586904,7.1297886294186,0.7194,0.0198,2003,45.021342
Colombia,2004,2.66083488771203,0.164356576121021,5.33302206759905,19.4409966142669,1.46883725533231,5.90402005546502,0.7230000000000001,0.0189,2004,41.465506
Colombia,2005,7.02979401438219,3.29360851711413,4.82876110773741,21.6562413080915,1.4002642115634,5.05101962689695,0.7216,0.0192,2005,38.532609
Colombia,2006,4.17238510059526,0.783567289473611,6.71686869844402,22.9389629039528,1.32542990992624,4.29342363628926,0.7219,0.0192,2006,35.969176
Colombia,2007,4.30867680626701,0.62008400205232,6.73819469090975,23.4542806868515,1.26689099629201,5.54438485815155,0.7220000000000001,0.0192,2007,32.663251
Colombia,2008,4.35627834630067,1.27219446022816,3.28344618616541,23.7209214485662,1.20339154806457,6.9968849555451,0.7226,0.019,2008,32.382419
Colombia,2009,3.45627065154005,1.5075829387455,1.13964864548062,21.9875830884376,1.16491370094378,4.20251661216481,0.7209,0.0194,2009,35.386764
Colombia,2010,2.24433595561184,1.91367777814971,4.49465897070922,21.8887622688674,1.13596836363633,2.27200227892008,0.7193,0.0198,2010,36.49704
Colombia,2011,4.37269536127322,2.5136348394277,6.94789198173555,22.9955914400596,1.07133727666266,3.4150334477625,0.7206,0.0195,2011,35.783449
Colombia,2012,4.05728041313345,-0.163532931446517,3.91263576716115,22.1046440622529,1.00290782655336,3.16930188840055,0.7139,0.0212,2012,33.966527
Colombia,2013,4.24252457969381,2.00267124573746,5.13399351995672,22.1825448506007,0.948709328751527,2.01699224310383,0.7169,0.0207,2013,37.592206
Colombia,2014,4.24107256687862,1.0226976953158,4.49903000110972,24.0033136584861,0.892711563926366,2.89883787761737,0.7031000000000001,0.0241,2014,43.318837
Colombia,2015,3.95939854860993,1.43708554781944,2.95590137527523,23.7736922946916,0.864942376762699,4.98983115849529,0.7059000000000001,0.0232,2015,50.37476
Colombia,2016,4.90164572903473,1.59781774109891,2.08738250162794,23.1674195572494,0.990548549326914,7.51346024627674,0.7078,0.0227,2016,49.904076
Colombia,2017,4.3931823276543,1.183057377507,1.35936086788746,21.5993768407696,1.45147726169193,4.3143132569501,0.7160000000000001,0.0207,2017,49.448557
Colombia,2018,3.38083573220188,1.53391533627652,2.56432428277704,21.1954755611258,1.83913784861099,3.24056932930569,0.7187,0.02,2018,51.761259
Colombia,2019,4.33058240931506,0.976218890297516,3.18685539245533,21.3806095458027,1.78615507724394,3.52301932741446,0.7188,0.02,2019,50.971504
Colombia,2020,2.7588942895314,0.641190771333668,-7.18591413760859,19.1281469366662,1.43632167326968,2.52663500084706,0.7218,0.0192,2020,65.274227
Colombia,2021,3.00175693787234,0.998608409489945,10.8011981904878,18.9169518896828,1.09642825395961,3.49505757399448,0.7218,0.0192,2021,64.416601
Colombia,2022,4.97124137726565,0.978931362975407,7.32827729427979,19.7872446007318,1.06829295530618,10.1772313546166,0.7241000000000001,0.0186,2022,61.299782
Costa Rica,1995,2.90967964192101,0.0475014485917649,4.15395304333353,19.5418396212549,2.40636903822296,23.1864981102567,0.6443,0.0366,,
Costa Rica,1996,3.65588697118439,0.0487223254855117,1.35045949139338,17.7504799592427,2.34382507825926,17.5114524814591,0.644,0.0366,,
Costa Rica,1997,3.24576223328059,0.0450271822123724,5.4761657765486,20.0544180745753,2.25938084660032,13.2480440791191,0.6447,0.0365,,
Costa Rica,1998,4.49056201812519,0.0455998486462183,7.15530857859194,22.6617794576162,2.16793763840442,11.6592997742233,0.6442,0.0366,,
Costa Rica,1999,4.34566834672367,0.0351008694159869,4.21481117123987,21.0797980565977,2.07368143393479,10.0452817292494,0.6441,0.0366,,
Costa Rica,2000,4.81846449896273,0.715280558933042,3.86871808953644,20.6866903035723,1.93953648052985,10.9615496593622,0.6448,0.0365,,
Costa Rica,2001,3.89233617537996,0.428291166653856,3.49116989434005,20.1154891211379,1.79219125961783,11.2556157091171,0.6443,0.0366,,
Costa Rica,2002,4.36202694033196,0.798228882932862,3.41687639041064,19.8863193754647,1.65151245454059,9.16752048509118,0.6447,0.0365,,
Costa Rica,2003,4.48353970316272,0.8817148643166,4.31717986636224,18.9650510388737,1.53582870223889,9.44758091616983,0.6442,0.0366,,
Costa Rica,2004,5.8231265333186,1.10934077210159,4.42459959654504,18.9299706136343,1.47010716590985,12.3148150178852,0.6444000000000001,0.0366,,
Costa Rica,2005,7.62843539507747,0.746472216255738,3.97666636818026,18.9641457289161,1.44571011925289,13.7982949108987,0.6448,0.0365,,
Costa Rica,2006,7.92850433097117,0.963845193780757,7.3266954325067,21.0856415119869,1.40053416057494,11.4705968149052,0.6445000000000001,0.0365,,
Costa Rica,2007,8.33742597856098,1.59801578271082,8.21513198348715,23.2867682663601,1.35398044462869,9.35724456417157,0.6447,0.0365,,
